,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagena,MasVnrAreana,GarageYrBltna,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
101,363,12.198544379109382,85.0,3.0,4.1588830833596715,8.895766604056083,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,7.0,5.0,2003.0,2003.0,0.0,0.0,6.0,6.0,2.0,500.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,6.20455776256869,1427.0,0.0,7.561121589530238,0.0,0.0,3.0,0.0,4.0,1.0,2.0,7.000000000000002,4.0,1.0,5.0,5.0,2003.0,2.0,2.0,672.0,2.0,3.0,2.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2009.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
102,183,11.695247021764184,20.0,3.0,4.0943445622221,9.111624399037023,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,5.0,6.0,1957.0,2006.0,2.0,0.0,1.0,1.0,2.0,98.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,7.200424892944957,0.0,0.0,7.200424892944957,0.0,0.0,1.0,0.0,3.0,1.0,1.0,7.000000000000002,4.0,1.0,4.0,4.0,1957.0,2.0,1.0,252.0,2.0,3.0,2.0,116.00000000000003,0.0,0.0,180.0,0.0,0.0,0.0,2.0,2.0,0.0,6.000000000000002,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1074,11.979799201207037,60.0,3.0,4.31748811353631,8.980927207648376,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,5.0,6.0,6.0,1977.0,1977.0,2.0,0.0,6.0,7.0,2.0,140.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,535.0,4.0,0.0,155.0,690.0,2.0,2.0,1.0,3.0,6.548219102762372,728.0,0.0,7.262628600974241,0.0,0.0,1.0,1.0,3.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,4.0,1977.0,3.0,2.0,440.0,2.0,3.0,2.0,252.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
104,354,11.570250531589497,30.0,1.0,4.0943445622221,9.05017161982336,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,6.0,8.0,1928.0,2003.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,624.0,624.0,2.0,3.0,1.0,3.0,6.579251212010101,0.0,0.0,6.579251212010101,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,2.0,2005.0,1.0,2.0,484.0,2.0,3.0,2.0,106.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105,86,12.468436909997665,60.0,3.0,4.795790545596741,9.684024719061489,1.0,2.0,0.0,1.0,1.0,2.0,0.0,22.0,2.0,1.0,3.0,5.0,8.0,5.0,1991.0,1992.0,2.0,0.0,6.0,6.0,2.0,284.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,1288.0,1288.0,2.0,4.0,1.0,3.0,7.170888478512505,1116.0,0.0,7.790282380703483,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.000000000000002,4.0,1.0,3.0,4.0,1991.0,1.0,2.0,462.0,2.0,3.0,2.0,127.00000000000003,82.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.000000000000001,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
106,6,11.870599909242044,50.0,3.0,4.442651256490317,9.554993340687588,1.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,3.0,1.0,5.0,5.0,1993.0,1995.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,732.0,4.0,0.0,64.0,796.0,2.0,4.0,1.0,3.0,6.679599185844383,566.0,0.0,7.216709486709457,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,4.0,1993.0,1.0,2.0,480.0,2.0,3.0,2.0,40.00000000000001,30.0,0.0,320.0,0.0,0.0,0.0,2.0,1.0,700.0,10.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
107,897,11.575900264131617,30.0,1.0,3.912023005428146,9.078521797355332,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0,1936.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,285.0,4.0,0.0,666.0,951.0,2.0,4.0,0.0,3.0,6.85751406254539,0.0,0.0,6.85751406254539,0.0,0.0,1.0,0.0,2.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,2.0,1936.0,1.0,1.0,327.0,2.0,3.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.000000000000001,2006.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,966,12.09458226949681,60.0,3.0,4.174387269895637,9.23376388691977,1.0,2.0,0.0,1.0,1.0,0.0,0.0,13.0,3.0,1.0,3.0,5.0,6.0,5.0,2005.0,2007.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,783.0,783.0,2.0,4.0,1.0,3.0,6.663132695990803,701.0,0.0,7.302496423727326,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.000000000000002,4.0,1.0,4.0,4.0,2005.0,3.0,2.0,393.0,2.0,3.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2007.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1097,11.751942365440728,70.0,1.0,4.0943445622221,8.836664586357424,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,6.0,7.0,1914.0,2006.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,684.0,684.0,2.0,2.0,1.0,3.0,6.650279048587422,582.0,0.0,7.2115567333138015,0.0,0.0,1.0,1.0,3.0,1.0,2.0,7.000000000000002,4.0,0.0,1.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,2.0,136.00000000000003,0.0,115.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.000000000000001,2007.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
110,439,11.411446296020374,30.0,3.0,3.6888794541139363,8.36170828857584,1.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,2.0,1.0,3.0,3.0,5.0,6.0,1913.0,2002.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,365.0,4.0,0.0,75.0,440.0,2.0,2.0,0.0,3.0,6.542471960506805,0.0,0.0,6.542471960506805,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.000000000000001,4.0,1.0,4.0,2.0,1990.0,1.0,1.0,352.0,3.0,3.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.000000000000001,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
111,610,11.682668239557323,20.0,3.0,4.110873864173311,8.98004631663313,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0,3.0,4.0,5.0,1961.0,1961.0,0.0,0.0,10.0,10.0,1.0,192.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,903.0,4.0,0.0,126.0,1029.0,2.0,3.0,1.0,3.0,6.9363427358340495,0.0,0.0,6.9363427358340495,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,4.0,1961.0,1.0,1.0,261.0,2.0,3.0,2.0,64.00000000000001,0.0,39.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.000000000000001,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
112,153,12.154779351142624,60.0,3.0,4.0943445622221,9.60258514191349,1.0,2.0,1.0,1.0,1.0,4.0,0.0,12.0,2.0,1.0,3.0,5.0,6.0,5.0,1971.0,1971.0,0.0,0.0,6.0,6.0,2.0,252.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,416.0,4.0,0.0,409.0,825.0,2.0,3.0,1.0,3.0,7.00033446027523,896.0,0.0,7.597396320212795,0.0,0.0,2.0,1.0,4.0,1.0,1.0,8.000000000000002,4.0,1.0,4.0,4.0,1971.0,2.0,2.0,495.0,2.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.000000000000002,2006.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
113,313,11.694413341015606,190.0,1.0,4.174387269895637,8.96187901267768,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,7.0,1939.0,1950.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,507.0,4.0,0.0,286.0,793.0,2.0,2.0,1.0,3.0,6.675823221634848,325.0,0.0,7.0192966537150445,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,1.0,4.0,2.0,1939.0,1.0,2.0,410.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,2.0,2.0,0.0,5.000000000000001,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1266,12.122147410592412,160.0,4.0,3.5553480614894135,8.225503097566916,1.0,2.0,0.0,1.0,1.0,3.0,0.0,18.0,2.0,1.0,4.0,5.0,7.0,5.0,1999.0,1999.0,2.0,0.0,3.0,2.0,2.0,218.0,2.0,3.0,4.0,3.0,3.0,1.0,6.0,450.0,4.0,0.0,241.0,691.0,2.0,4.0,1.0,3.0,6.569481420414296,739.0,0.0,7.280697195384741,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,2.0,1999.0,1.0,2.0,506.0,2.0,3.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.000000000000001,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
115,963,11.951180395901384,160.0,3.0,3.1780538303479458,7.744136627627989,1.0,2.0,0.0,1.0,1.0,2.0,0.0,11.0,2.0,1.0,4.0,5.0,6.0,6.0,1976.0,1976.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,556.0,4.0,0.0,248.0,804.0,2.0,2.0,1.0,3.0,6.6895992691789665,744.0,0.0,7.344719054149673,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.000000000000002,4.0,1.0,3.0,2.0,1976.0,1.0,2.0,440.0,2.0,3.0,2.0,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
116,225,12.864240107194092,20.0,3.0,4.634728988229636,9.508368736482106,1.0,2.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0,1.0,3.0,3.0,10.0,5.0,2003.0,2003.0,2.0,0.0,10.0,10.0,2.0,922.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,56.0,4.0,0.0,2336.0,2392.0,2.0,4.0,1.0,3.0,7.779885115070522,0.0,0.0,7.779885115070522,0.0,0.0,2.0,0.0,3.0,1.0,3.0,8.000000000000002,4.0,1.0,5.0,4.0,2003.0,3.0,3.0,968.0,2.0,3.0,2.0,248.00000000000006,105.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1082,11.79810440720389,20.0,3.0,4.31748811353631,8.9226582995244,1.0,2.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,1.0,3.0,3.0,5.0,5.0,1963.0,1963.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,824.0,4.0,0.0,216.0,1040.0,2.0,1.0,1.0,3.0,6.946975992135418,0.0,0.0,6.946975992135418,1.0,0.0,1.0,1.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,4.0,1963.0,3.0,1.0,308.0,2.0,3.0,2.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.000000000000002,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
118,81,12.173032791451973,60.0,3.0,4.605170185988092,9.472704636443671,1.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,2.0,1.0,3.0,5.0,6.0,6.0,1968.0,1968.0,0.0,0.0,10.0,10.0,2.0,576.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,448.0,4.0,0.0,448.0,896.0,2.0,2.0,1.0,3.0,7.074963197966044,960.0,0.0,7.669495251007694,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.000000000000002,4.0,1.0,4.0,4.0,1968.0,3.0,1.0,509.0,2.0,3.0,2.0,0.0,72.0,0.0,0.0,252.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
119,318,12.506177237980511,60.0,4.0,4.31748811353631,9.104979856318355,1.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,2.0,1.0,3.0,5.0,8.0,5.0,2006.0,2006.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,4.0,0.0,1088.0,1088.0,2.0,4.0,1.0,3.0,6.992096427415888,871.0,0.0,7.580189417944541,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.000000000000002,4.0,1.0,4.0,4.0,2006.0,2.0,3.0,1025.0,2.0,3.0,2.0,208.00000000000006,46.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,12.000000000000004,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
120,149,11.856515169360305,20.0,3.0,4.143134726391533,8.9226582995244,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,1.0,3.0,3.0,7.0,5.0,2004.0,2005.0,0.0,0.0,10.0,10.0,2.0,120.0,1.0,3.0,4.0,3.0,3.0,1.0,6.0,680.0,4.0,0.0,400.0,1080.0,2.0,4.0,1.0,3.0,6.984716320118266,0.0,0.0,6.984716320118266,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.000000000000001,2008.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
121,579,11.891361900690473,160.0,4.0,3.5263605246161616,8.189799618728227,1.0,1.0,0.0,1.0,1.0,2.0,0.0,18.0,2.0,1.0,4.0,5.0,7.0,5.0,2007.0,2007.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,689.0,689.0,2.0,4.0,1.0,3.0,6.555356891810665,689.0,0.0,7.238496840894365,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.000000000000001,4.0,0.0,1.0,2.0,2007.0,1.0,2.0,540.0,2.0,3.0,2.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0000000000000004,2008.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,680,11.763684183317412,20.0,3.0,4.0943445622221,9.204825191288071,1.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,3.0,3.0,5.0,5.0,1961.0,1961.0,2.0,0.0,1.0,1.0,2.0,57.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,827.0,4.0,0.0,161.0,988.0,2.0,2.0,1.0,3.0,6.895682697747868,0.0,0.0,6.895682697747868,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,2.0,1963.0,1.0,2.0,572.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.000000000000002,2007.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
123,928,12.078239274020289,60.0,3.0,4.0943445622221,9.200290036122679,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,3.0,5.0,7.0,5.0,1968.0,1968.0,0.0,0.0,3.0,2.0,2.0,342.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,552.0,4.0,0.0,280.0,832.0,2.0,3.0,1.0,3.0,7.001245622069476,880.0,0.0,7.589841512182657,0.0,0.0,2.0,1.0,4.0,1.0,1.0,9.000000000000002,4.0,1.0,4.0,4.0,1968.0,2.0,2.0,486.0,2.0,3.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.000000000000001,2008.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
124,97,12.273731294003989,20.0,3.0,4.356708826689592,9.23639790629547,1.0,2.0,1.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,7.0,5.0,1999.0,1999.0,0.0,0.0,10.0,10.0,2.0,183.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1162.0,4.0,0.0,426.0,1588.0,2.0,4.0,1.0,3.0,7.370230641807081,0.0,0.0,7.370230641807081,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,4.0,1999.0,2.0,2.0,472.0,2.0,3.0,2.0,158.00000000000003,29.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.000000000000002,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
125,413,12.310432660854417,20.0,4.0,4.0943445622221,8.390041405755753,1.0,2.0,3.0,1.0,1.0,0.0,0.0,18.0,2.0,1.0,3.0,3.0,7.0,5.0,2009.0,2009.0,0.0,0.0,3.0,2.0,3.0,432.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,578.0,4.0,0.0,892.0,1470.0,2.0,4.0,1.0,3.0,7.298445101508147,0.0,0.0,7.298445101508147,1.0,0.0,2.0,1.0,2.0,1.0,2.0,7.000000000000002,4.0,1.0,4.0,4.0,2009.0,3.0,2.0,484.0,2.0,3.0,2.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2010.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
126,279,12.936751613811438,20.0,3.0,4.672828834461906,9.578449693540577,1.0,2.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0,1.0,3.0,3.0,9.0,5.0,2006.0,2007.0,0.0,0.0,9.0,9.0,2.0,315.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,0.0,2121.0,2121.0,2.0,4.0,1.0,3.0,7.659642954564682,0.0,0.0,7.659642954564682,0.0,0.0,2.0,1.0,3.0,1.0,3.0,8.000000000000002,4.0,1.0,5.0,4.0,2007.0,3.0,3.0,732.0,2.0,3.0,2.0,124.00000000000003,98.0,0.0,0.0,142.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2007.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
127,382,12.142866569626381,20.0,4.0,4.0943445622221,8.881836305004144,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,2.0,1.0,3.0,3.0,7.0,5.0,2006.0,2006.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,4.0,1.0,5.0,0.0,4.0,0.0,1293.0,1293.0,2.0,4.0,1.0,3.0,7.170888478512505,0.0,0.0,7.170888478512505,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.000000000000001,4.0,1.0,4.0,4.0,2006.0,2.0,2.0,572.0,2.0,3.0,2.0,216.00000000000006,121.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.000000000000002,2006.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
128,978,12.205572520488492,120.0,4.0,3.5553480614894135,8.360305435879091,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,2.0,1.0,4.0,3.0,7.0,5.0,2006.0,2007.0,0.0,0.0,10.0,10.0,1.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,6.0,1106.0,4.0,0.0,135.0,1241.0,2.0,4.0,1.0,3.0,7.123672785204607,0.0,0.0,7.123672785204607,1.0,0.0,1.0,1.0,1.0,1.0,2.0,4.000000000000001,4.0,0.0,1.0,4.0,2007.0,3.0,2.0,569.0,2.0,3.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.000000000000002,2007.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
129,1056,12.100712129872347,20.0,3.0,4.6443908991413725,9.337941716569903,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,1.0,3.0,3.0,6.0,5.0,1976.0,1976.0,0.0,0.0,7.0,7.0,2.0,160.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,644.0,4.0,0.0,549.0,1193.0,2.0,2.0,1.0,3.0,7.328437352895162,0.0,0.0,7.328437352895162,0.0,1.0,2.0,0.0,3.0,1.0,1.0,7.000000000000002,4.0,1.0,3.0,4.0,1976.0,3.0,2.0,478.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,2.0,2.0,0.0,5.000000000000001,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,421,12.237086699059343,90.0,1.0,4.356708826689592,8.862200330487285,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,7.0,5.0,1997.0,1998.0,0.0,0.0,10.0,10.0,2.0,200.0,1.0,2.0,4.0,3.0,4.0,4.0,6.0,1309.0,4.0,0.0,35.0,1344.0,2.0,4.0,1.0,3.0,7.203405521083095,0.0,0.0,7.203405521083095,2.0,0.0,2.0,0.0,2.0,2.0,1.0,8.000000000000002,4.0,0.0,1.0,4.0,1997.0,3.0,4.0,784.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.000000000000002,2008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1075,12.175613438045465,20.0,3.0,4.30406509320417,9.054388070202295,1.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,7.0,5.0,2006.0,2006.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,4.0,0.0,1240.0,1240.0,2.0,4.0,1.0,3.0,7.122866658599083,0.0,0.0,7.122866658599083,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.000000000000001,4.0,0.0,1.0,4.0,2006.0,2.0,3.0,826.0,2.0,3.0,2.0,140.00000000000003,93.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
132,898,11.870271183889114,90.0,3.0,4.1588830833596715,8.856233556143158,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,5.0,5.0,5.0,1979.0,1979.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,7.02108396428914,1120.0,0.0,7.7142311448490855,0.0,0.0,2.0,0.0,6.0,2.0,1.0,12.000000000000004,4.0,0.0,1.0,2.0,1979.0,1.0,2.0,528.0,2.0,3.0,2.0,154.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1430,12.116694834378958,20.0,3.0,4.0943445622221,9.437157168656686,1.0,2.0,1.0,1.0,1.0,2.0,0.0,12.0,2.0,1.0,3.0,3.0,6.0,7.0,1981.0,1981.0,0.0,0.0,3.0,2.0,2.0,310.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,678.0,4.0,0.0,762.0,1440.0,2.0,4.0,1.0,3.0,7.272398392570047,0.0,0.0,7.272398392570047,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,4.0,1.0,3.0,4.0,1981.0,3.0,2.0,467.0,2.0,3.0,2.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.000000000000001,2007.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
134,1201,11.661776411702583,20.0,3.0,4.2626798770413155,9.14345242643455,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,3.0,3.0,4.0,5.0,1970.0,1970.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,864.0,864.0,2.0,3.0,1.0,3.0,6.761572768804055,0.0,0.0,6.761572768804055,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,4.0,1972.0,1.0,1.0,280.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.000000000000002,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
